id,value,location,sample date,measure
3280256,13,Boonsri,28-Apr-16,Sodium
3280257,2,Boonsri,28-Apr-16,Potassium
3280259,10.67,Boonsri,28-Apr-16,Magnesium
3280261,28.88,Boonsri,28-Apr-16,Sulphates
3280275,0,Boonsri,28-Apr-16,Petroleum hydrocarbons
3280279,0,Boonsri,28-Apr-16,"p,p-DDT"
3280280,0,Boonsri,28-Apr-16,gamma-Hexachlorocyclohexane
3305218,7.6,Kohsoom,29-Apr-16,Dissolved oxygen
3305219,79.5,Kohsoom,29-Apr-16,Oxygen saturation
3305221,202.794,Kohsoom,29-Apr-16,Total hardness
3305225,274,Kohsoom,29-Apr-16,Total dissolved salts
3305227,0.0748,Kohsoom,29-Apr-16,Nitrites
3305228,1.1025,Kohsoom,29-Apr-16,Nitrates
3305230,0.151,Kohsoom,29-Apr-16,Orthophosphate-phosphorus
3305232,0.1741,Kohsoom,29-Apr-16,Total dissolved phosphorus
3305233,24.1,Kohsoom,29-Apr-16,Sodium
3305234,2.4,Kohsoom,29-Apr-16,Potassium
3305236,11.13,Kohsoom,29-Apr-16,Magnesium
3305238,43.368,Kohsoom,29-Apr-16,Sulphates
3305252,0,Kohsoom,29-Apr-16,Petroleum hydrocarbons
3305256,0,Kohsoom,29-Apr-16,"p,p-DDT"
3305257,0,Kohsoom,29-Apr-16,gamma-Hexachlorocyclohexane
3278388,0.018,Boonsri,7-May-16,Nitrites
3278389,0.67,Boonsri,7-May-16,Nitrates
3278391,0.031,Boonsri,7-May-16,Orthophosphate-phosphorus
3278393,0.039,Boonsri,7-May-16,Total dissolved phosphorus
1341542,4.167,Chai,9-May-16,Methylosmoline
1342746,1.338,Chai,9-May-16,Methylosmoline
1343950,1.252,Chai,9-May-16,Methylosmoline
3293828,8.81,Chai,12-May-16,Dissolved oxygen
3293830,166.608,Chai,12-May-16,Total hardness
3293833,265,Chai,12-May-16,Total dissolved salts
3293835,0.025,Chai,12-May-16,Nitrites
3293836,1,Chai,12-May-16,Nitrates
3293838,0.056,Chai,12-May-16,Orthophosphate-phosphorus
3293840,0.059,Chai,12-May-16,Total dissolved phosphorus
3293842,11.4,Chai,12-May-16,Magnesium
3293847,1.973,Chai,12-May-16,Lead
3293851,0,Chai,12-May-16,Mercury
3293853,3.84,Chai,12-May-16,Nickel
3293860,0,Chai,12-May-16,"p,p-DDT"
3293861,0,Chai,12-May-16,gamma-Hexachlorocyclohexane
3294934,9.06,Chai,12-May-16,Dissolved oxygen
3294936,162.692,Chai,12-May-16,Total hardness
3294939,260,Chai,12-May-16,Total dissolved salts
3294941,0.021,Chai,12-May-16,Nitrites
3294942,1.12,Chai,12-May-16,Nitrates
3294944,0.047,Chai,12-May-16,Orthophosphate-phosphorus
3294946,0.051,Chai,12-May-16,Total dissolved phosphorus
3294948,10.4,Chai,12-May-16,Magnesium
3294953,1.973,Chai,12-May-16,Lead
3294957,0,Chai,12-May-16,Mercury
3294959,2.315,Chai,12-May-16,Nickel
3294966,0,Chai,12-May-16,"p,p-DDT"
3294967,0,Chai,12-May-16,gamma-Hexachlorocyclohexane
3296133,8.93,Chai,12-May-16,Dissolved oxygen
3296135,157.708,Chai,12-May-16,Total hardness
3296138,263,Chai,12-May-16,Total dissolved salts
3296140,0.0186,Chai,12-May-16,Nitrites
3296141,1.2,Chai,12-May-16,Nitrates
3296143,0.047,Chai,12-May-16,Orthophosphate-phosphorus
3296145,0.047,Chai,12-May-16,Total dissolved phosphorus
3296147,9.2,Chai,12-May-16,Magnesium
3296152,1.973,Chai,12-May-16,Lead
3296156,0,Chai,12-May-16,Mercury
3296158,2.392,Chai,12-May-16,Nickel
3296165,0,Chai,12-May-16,"p,p-DDT"
3296166,0,Chai,12-May-16,gamma-Hexachlorocyclohexane
3283058,0,Decha,13-May-16,Nitrites
3283059,0.454,Decha,13-May-16,Nitrates
3283061,0.036,Decha,13-May-16,Orthophosphate-phosphorus
3283590,8.7,Achara,13-May-16,Dissolved oxygen
3283591,92,Achara,13-May-16,Oxygen saturation
3283593,94.6,Achara,13-May-16,Total hardness
3283596,154,Achara,13-May-16,Total dissolved salts
3283598,0.038,Achara,13-May-16,Nitrites
3283599,1.11,Achara,13-May-16,Nitrates
3283601,0.03,Achara,13-May-16,Orthophosphate-phosphorus
3283603,1.9,Achara,13-May-16,Dissolved silicates
3283605,6.6,Achara,13-May-16,Magnesium
3283612,0,Achara,13-May-16,Mercury
3283619,0,Achara,13-May-16,Petroleum hydrocarbons
3283621,0,Achara,13-May-16,"p,p-DDT"
3283622,0,Achara,13-May-16,gamma-Hexachlorocyclohexane
3283623,2.37,Achara,13-May-16,Macrozoobenthos
3300362,8.73,Kannika,13-May-16,Dissolved oxygen
3300363,88.45,Kannika,13-May-16,Oxygen saturation
3300365,185.83,Kannika,13-May-16,Total hardness
3300369,283.2,Kannika,13-May-16,Total dissolved salts
3300371,0.024,Kannika,13-May-16,Nitrites
3300372,1.044,Kannika,13-May-16,Nitrates
3300374,0.026,Kannika,13-May-16,Orthophosphate-phosphorus
3300376,0.084,Kannika,13-May-16,Total dissolved phosphorus
3300378,13.48,Kannika,13-May-16,Magnesium
3300380,47.89,Kannika,13-May-16,Sulphates
3300381,0,Kannika,13-May-16,Zinc
3300383,11.36,Kannika,13-May-16,Copper
3300387,2.79,Kannika,13-May-16,Lead
3300391,0,Kannika,13-May-16,Mercury
3300393,2.99,Kannika,13-May-16,Nickel
3300401,0,Kannika,13-May-16,Petroleum hydrocarbons
3300404,0,Kannika,13-May-16,"p,p-DDT"
3300405,0,Kannika,13-May-16,gamma-Hexachlorocyclohexane
3300926,8.68,Kannika,13-May-16,Dissolved oxygen
3300927,87.94,Kannika,13-May-16,Oxygen saturation
3300929,183.87,Kannika,13-May-16,Total hardness
3300933,278,Kannika,13-May-16,Total dissolved salts
3300935,0.022,Kannika,13-May-16,Nitrites
3300936,1.069,Kannika,13-May-16,Nitrates
3300938,0.026,Kannika,13-May-16,Orthophosphate-phosphorus
3300940,0.08,Kannika,13-May-16,Total dissolved phosphorus
3300942,12.52,Kannika,13-May-16,Magnesium
3300944,47.78,Kannika,13-May-16,Sulphates
3300945,0,Kannika,13-May-16,Zinc
3300947,12.38,Kannika,13-May-16,Copper
3300951,2.42,Kannika,13-May-16,Lead
3300955,0,Kannika,13-May-16,Mercury
3300957,2.63,Kannika,13-May-16,Nickel
3300965,0,Kannika,13-May-16,Petroleum hydrocarbons
3300968,0,Kannika,13-May-16,"p,p-DDT"
3300969,0,Kannika,13-May-16,gamma-Hexachlorocyclohexane
3301493,8.87,Kannika,13-May-16,Dissolved oxygen
3301494,89.87,Kannika,13-May-16,Oxygen saturation
3301496,181.92,Kannika,13-May-16,Total hardness
3301500,276.2,Kannika,13-May-16,Total dissolved salts
3301502,0.02,Kannika,13-May-16,Nitrites
3301503,1.101,Kannika,13-May-16,Nitrates
3301505,0.024,Kannika,13-May-16,Orthophosphate-phosphorus
3301507,0.081,Kannika,13-May-16,Total dissolved phosphorus
3301509,11.56,Kannika,13-May-16,Magnesium
3301511,47.44,Kannika,13-May-16,Sulphates
3301512,0,Kannika,13-May-16,Zinc
3301514,18.37,Kannika,13-May-16,Copper
3301518,2.34,Kannika,13-May-16,Lead
3301522,0,Kannika,13-May-16,Mercury
3301524,2.6,Kannika,13-May-16,Nickel
3301532,0,Kannika,13-May-16,Petroleum hydrocarbons
3301535,0,Kannika,13-May-16,"p,p-DDT"
3301536,0,Kannika,13-May-16,gamma-Hexachlorocyclohexane
3302052,8.05,Sakda,13-May-16,Dissolved oxygen
3302053,81.56,Sakda,13-May-16,Oxygen saturation
3302055,197.758,Sakda,13-May-16,Total hardness
3302059,277.8,Sakda,13-May-16,Total dissolved salts
3302061,0.028,Sakda,13-May-16,Nitrites
3302062,1.189,Sakda,13-May-16,Nitrates
3302064,0.032,Sakda,13-May-16,Orthophosphate-phosphorus
3302066,0.083,Sakda,13-May-16,Total dissolved phosphorus
3302068,14.93,Sakda,13-May-16,Magnesium
3302070,38.33,Sakda,13-May-16,Sulphates
3302071,0,Sakda,13-May-16,Zinc
3302073,14.52,Sakda,13-May-16,Copper
3302077,3.16,Sakda,13-May-16,Lead
3302081,0,Sakda,13-May-16,Mercury
3302083,4.83,Sakda,13-May-16,Nickel
3302091,0,Sakda,13-May-16,Petroleum hydrocarbons
3302094,0,Sakda,13-May-16,"p,p-DDT"
3302095,0,Sakda,13-May-16,gamma-Hexachlorocyclohexane
3302587,8.16,Sakda,13-May-16,Dissolved oxygen
3302588,82.67,Sakda,13-May-16,Oxygen saturation
3302590,193.664,Sakda,13-May-16,Total hardness
3302594,270.6,Sakda,13-May-16,Total dissolved salts
3302596,0.027,Sakda,13-May-16,Nitrites
3302597,1.18,Sakda,13-May-16,Nitrates
3302599,0.03,Sakda,13-May-16,Orthophosphate-phosphorus
3302601,0.08,Sakda,13-May-16,Total dissolved phosphorus
3302603,14.45,Sakda,13-May-16,Magnesium
3302605,46.51,Sakda,13-May-16,Sulphates
3302606,0,Sakda,13-May-16,Zinc
3302608,14.38,Sakda,13-May-16,Copper
3302612,3.11,Sakda,13-May-16,Lead
3302616,0,Sakda,13-May-16,Mercury
3302618,4.27,Sakda,13-May-16,Nickel
3302626,0,Sakda,13-May-16,Petroleum hydrocarbons
3302629,0,Sakda,13-May-16,"p,p-DDT"
3302630,0,Sakda,13-May-16,gamma-Hexachlorocyclohexane
3303122,8.1,Sakda,13-May-16,Dissolved oxygen
3303123,82.07,Sakda,13-May-16,Oxygen saturation
3303125,197.758,Sakda,13-May-16,Total hardness
3303129,268.4,Sakda,13-May-16,Total dissolved salts
3303131,0.029,Sakda,13-May-16,Nitrites
3303132,1.15,Sakda,13-May-16,Nitrates
3303134,0.031,Sakda,13-May-16,Orthophosphate-phosphorus
3303136,0.082,Sakda,13-May-16,Total dissolved phosphorus
3303138,14.45,Sakda,13-May-16,Magnesium
3303140,46.46,Sakda,13-May-16,Sulphates
3303141,0,Sakda,13-May-16,Zinc
3303143,13.59,Sakda,13-May-16,Copper
3303147,3.07,Sakda,13-May-16,Lead
3303151,0,Sakda,13-May-16,Mercury
3303153,4.56,Sakda,13-May-16,Nickel
3303161,0,Sakda,13-May-16,Petroleum hydrocarbons
3303164,0,Sakda,13-May-16,"p,p-DDT"
3303165,0,Sakda,13-May-16,gamma-Hexachlorocyclohexane
3281241,9.42,Somchair,14-May-16,Dissolved oxygen
3281243,219.54,Somchair,14-May-16,Total hardness
3281246,578,Somchair,14-May-16,Total dissolved salts
3281248,0.016,Somchair,14-May-16,Nitrites
3281249,1.235,Somchair,14-May-16,Nitrates
3281251,0.061,Somchair,14-May-16,Orthophosphate-phosphorus
3281253,0.079,Somchair,14-May-16,Total dissolved phosphorus
3281255,13.8,Somchair,14-May-16,Magnesium
3281260,10.87,Somchair,14-May-16,Lead
3281264,0,Somchair,14-May-16,Mercury
3281266,10.57,Somchair,14-May-16,Nickel
3281273,0,Somchair,14-May-16,"p,p-DDT"
3281274,0,Somchair,14-May-16,gamma-Hexachlorocyclohexane
3282242,8.64,Busarakhan,14-May-16,Dissolved oxygen
3282244,254.896,Busarakhan,14-May-16,Total hardness
3282247,535,Busarakhan,14-May-16,Total dissolved salts
3282249,0.044,Busarakhan,14-May-16,Nitrites
3282250,0.814,Busarakhan,14-May-16,Nitrates
3282252,0.043,Busarakhan,14-May-16,Orthophosphate-phosphorus
3282254,0.05,Busarakhan,14-May-16,Total dissolved phosphorus
3282256,22.2,Busarakhan,14-May-16,Magnesium
3282261,6.488,Busarakhan,14-May-16,Lead
3282265,0,Busarakhan,14-May-16,Mercury
3282267,4.823,Busarakhan,14-May-16,Nickel
3282273,0,Busarakhan,14-May-16,"p,p-DDT"
3282274,0,Busarakhan,14-May-16,gamma-Hexachlorocyclohexane
3291559,7.74,Tansanee,14-May-16,Dissolved oxygen
3291560,81.08,Tansanee,14-May-16,Oxygen saturation
3291562,241.81,Tansanee,14-May-16,Total hardness
3291566,571,Tansanee,14-May-16,Total dissolved salts
3291568,0.106,Tansanee,14-May-16,Nitrites
3291569,2.211,Tansanee,14-May-16,Nitrates
3291571,0.04,Tansanee,14-May-16,Orthophosphate-phosphorus
3291574,6.912,Tansanee,14-May-16,Magnesium
3291576,104.424,Tansanee,14-May-16,Sulphates
3291588,0.2332,Tansanee,14-May-16,Petroleum hydrocarbons
3291591,0,Tansanee,14-May-16,"p,p-DDT"
3291592,0,Tansanee,14-May-16,gamma-Hexachlorocyclohexane
1349333,0.031,Kannika,14-May-16,Methylosmoline
1349942,0.038,Kannika,14-May-16,Methylosmoline
1350551,0.008,Kannika,14-May-16,Methylosmoline
1351160,0.034,Sakda,14-May-16,Methylosmoline
1351769,0.046,Sakda,14-May-16,Methylosmoline
1352378,0.008,Sakda,14-May-16,Methylosmoline
3283066,8,Decha,19-May-16,Dissolved oxygen
3283067,86.04,Decha,19-May-16,Oxygen saturation
3283069,194.64,Decha,19-May-16,Total hardness
3283073,376,Decha,19-May-16,Total dissolved salts
3283075,0.013,Decha,19-May-16,Nitrites
3283076,0.257,Decha,19-May-16,Nitrates
3283078,0.024,Decha,19-May-16,Orthophosphate-phosphorus
3283080,60.84,Decha,19-May-16,Sodium
3283081,9.83,Decha,19-May-16,Potassium
3283083,15.75,Decha,19-May-16,Magnesium
3283085,40.1,Decha,19-May-16,Sulphates
3283099,0,Decha,19-May-16,Petroleum hydrocarbons
3283101,0,Decha,19-May-16,"p,p-DDT"
3283102,0,Decha,19-May-16,gamma-Hexachlorocyclohexane
3283103,2.58,Decha,19-May-16,Macrozoobenthos
3293873,8.8,Chai,20-May-16,Dissolved oxygen
3293875,0.0376,Chai,20-May-16,Nitrites
3293876,1.5,Chai,20-May-16,Nitrates
3293878,0.02,Chai,20-May-16,Orthophosphate-phosphorus
3293880,0.104,Chai,20-May-16,Total dissolved phosphorus
3294986,8.57,Chai,20-May-16,Dissolved oxygen
3294988,0.0308,Chai,20-May-16,Nitrites
3294989,1.545,Chai,20-May-16,Nitrates
3294991,0.048,Chai,20-May-16,Orthophosphate-phosphorus
3294993,0.075,Chai,20-May-16,Total dissolved phosphorus
3296178,8.55,Chai,20-May-16,Dissolved oxygen
3296180,0.0261,Chai,20-May-16,Nitrites
3296181,1.405,Chai,20-May-16,Nitrates
3296183,0.069,Chai,20-May-16,Orthophosphate-phosphorus
3296185,0.089,Chai,20-May-16,Total dissolved phosphorus
3281287,8.05,Somchair,22-May-16,Dissolved oxygen
3281289,0.067,Somchair,22-May-16,Nitrites
3281290,1.387,Somchair,22-May-16,Nitrates
3281292,0.04,Somchair,22-May-16,Orthophosphate-phosphorus
3281294,0.049,Somchair,22-May-16,Total dissolved phosphorus
1326920,130.496,Somchair,22-May-16,Methylosmoline
1327516,0.045,Busarakhan,22-May-16,Methylosmoline
3282291,7.31,Busarakhan,26-May-16,Dissolved oxygen
3282293,0.032,Busarakhan,26-May-16,Nitrites
3282294,1.267,Busarakhan,26-May-16,Nitrates
3282296,0.035,Busarakhan,26-May-16,Orthophosphate-phosphorus
3282298,0.05,Busarakhan,26-May-16,Total dissolved phosphorus
3278419,8,Boonsri,28-May-16,Dissolved oxygen
3278420,89.59,Boonsri,28-May-16,Oxygen saturation
3278422,161.53,Boonsri,28-May-16,Total hardness
3278426,215,Boonsri,28-May-16,Total dissolved salts
3278428,0.032,Boonsri,28-May-16,Nitrites
3278429,1.06,Boonsri,28-May-16,Nitrates
3278431,0.022,Boonsri,28-May-16,Orthophosphate-phosphorus
3278433,0.025,Boonsri,28-May-16,Total dissolved phosphorus
3278434,18,Boonsri,28-May-16,Sodium
3278435,3,Boonsri,28-May-16,Potassium
3278437,10.67,Boonsri,28-May-16,Magnesium
3278439,27.02,Boonsri,28-May-16,Sulphates
3278453,0,Boonsri,28-May-16,Petroleum hydrocarbons
3278457,0,Boonsri,28-May-16,"p,p-DDT"
3278458,0,Boonsri,28-May-16,gamma-Hexachlorocyclohexane
3279410,7.9,Boonsri,28-May-16,Dissolved oxygen
3279411,88.47,Boonsri,28-May-16,Oxygen saturation
3279413,157.61,Boonsri,28-May-16,Total hardness
3279417,218,Boonsri,28-May-16,Total dissolved salts
3279419,0.032,Boonsri,28-May-16,Nitrites
3279420,1.27,Boonsri,28-May-16,Nitrates
3279422,0.023,Boonsri,28-May-16,Orthophosphate-phosphorus
3279424,0.029,Boonsri,28-May-16,Total dissolved phosphorus
3279425,18,Boonsri,28-May-16,Sodium
3279426,3,Boonsri,28-May-16,Potassium
3279428,9.7,Boonsri,28-May-16,Magnesium
3279430,22.17,Boonsri,28-May-16,Sulphates
3279444,0,Boonsri,28-May-16,Petroleum hydrocarbons
3279448,0,Boonsri,28-May-16,"p,p-DDT"
3279449,0,Boonsri,28-May-16,gamma-Hexachlorocyclohexane
3280315,7.7,Boonsri,28-May-16,Dissolved oxygen
3280316,86.23,Boonsri,28-May-16,Oxygen saturation
3280318,153.69,Boonsri,28-May-16,Total hardness
3280322,222,Boonsri,28-May-16,Total dissolved salts
3280324,0.033,Boonsri,28-May-16,Nitrites
3280325,1.23,Boonsri,28-May-16,Nitrates
3280327,0.022,Boonsri,28-May-16,Orthophosphate-phosphorus
3280329,0.028,Boonsri,28-May-16,Total dissolved phosphorus
3280330,17,Boonsri,28-May-16,Sodium
3280331,3,Boonsri,28-May-16,Potassium
3280333,10.67,Boonsri,28-May-16,Magnesium
3280335,20.38,Boonsri,28-May-16,Sulphates
3280349,0,Boonsri,28-May-16,Petroleum hydrocarbons
3280353,0,Boonsri,28-May-16,"p,p-DDT"
3280354,0,Boonsri,28-May-16,gamma-Hexachlorocyclohexane
3305261,5.8,Kohsoom,28-May-16,Dissolved oxygen
3305262,69.21,Kohsoom,28-May-16,Oxygen saturation
3305264,243.356,Kohsoom,28-May-16,Total hardness
3305268,275,Kohsoom,28-May-16,Total dissolved salts
3305270,0.097,Kohsoom,28-May-16,Nitrites
3305271,1.0975,Kohsoom,28-May-16,Nitrates
3305273,0.1424,Kohsoom,28-May-16,Orthophosphate-phosphorus
3305275,0.1615,Kohsoom,28-May-16,Total dissolved phosphorus
3305276,25.7,Kohsoom,28-May-16,Sodium
3305277,2.5,Kohsoom,28-May-16,Potassium
3305279,10.42,Kohsoom,28-May-16,Magnesium
3305281,52.379,Kohsoom,28-May-16,Sulphates
3305295,0,Kohsoom,28-May-16,Petroleum hydrocarbons
3305299,0,Kohsoom,28-May-16,"p,p-DDT"
3305300,0,Kohsoom,28-May-16,gamma-Hexachlorocyclohexane
3278469,0.025,Boonsri,3-Jun-16,Nitrites
3278470,0.69,Boonsri,3-Jun-16,Nitrates
3278472,0.027,Boonsri,3-Jun-16,Orthophosphate-phosphorus
3278474,0.03,Boonsri,3-Jun-16,Total dissolved phosphorus
3293901,7.77,Chai,3-Jun-16,Dissolved oxygen
3293903,162.692,Chai,3-Jun-16,Total hardness
3293906,244,Chai,3-Jun-16,Total dissolved salts
3293908,0.033,Chai,3-Jun-16,Nitrites
3293909,1.497,Chai,3-Jun-16,Nitrates
3293911,0.063,Chai,3-Jun-16,Orthophosphate-phosphorus
3293913,0.079,Chai,3-Jun-16,Total dissolved phosphorus
3293915,11.6,Chai,3-Jun-16,Magnesium
3293920,1.973,Chai,3-Jun-16,Lead
3293924,0.099,Chai,3-Jun-16,Mercury
3293926,2.896,Chai,3-Jun-16,Nickel
3293933,0,Chai,3-Jun-16,"p,p-DDT"
3293934,0,Chai,3-Jun-16,gamma-Hexachlorocyclohexane
3295026,7.9,Chai,3-Jun-16,Dissolved oxygen
3295028,152.724,Chai,3-Jun-16,Total hardness
3295031,237,Chai,3-Jun-16,Total dissolved salts
3295033,0.025,Chai,3-Jun-16,Nitrites
3295034,1.63,Chai,3-Jun-16,Nitrates
3295036,0.071,Chai,3-Jun-16,Orthophosphate-phosphorus
3295038,0.081,Chai,3-Jun-16,Total dissolved phosphorus
3295040,9.2,Chai,3-Jun-16,Magnesium
3295045,1.973,Chai,3-Jun-16,Lead
3295049,0.068,Chai,3-Jun-16,Mercury
3295051,0,Chai,3-Jun-16,Nickel
3295058,0,Chai,3-Jun-16,"p,p-DDT"
3295059,0,Chai,3-Jun-16,gamma-Hexachlorocyclohexane
3296206,7.68,Chai,3-Jun-16,Dissolved oxygen
3296208,152.724,Chai,3-Jun-16,Total hardness
3296211,238,Chai,3-Jun-16,Total dissolved salts
3296213,0.039,Chai,3-Jun-16,Nitrites
3296214,1.75,Chai,3-Jun-16,Nitrates
3296216,0.085,Chai,3-Jun-16,Orthophosphate-phosphorus
3296218,0.087,Chai,3-Jun-16,Total dissolved phosphorus
3296220,9.2,Chai,3-Jun-16,Magnesium
3296225,1.973,Chai,3-Jun-16,Lead
3296229,0.072,Chai,3-Jun-16,Mercury
3296231,0,Chai,3-Jun-16,Nickel
3296238,0,Chai,3-Jun-16,"p,p-DDT"
3296239,0,Chai,3-Jun-16,gamma-Hexachlorocyclohexane
3300410,7.32,Kannika,3-Jun-16,Dissolved oxygen
3300411,80.53,Kannika,3-Jun-16,Oxygen saturation
3300413,173.728,Kannika,3-Jun-16,Total hardness
3300417,245.4,Kannika,3-Jun-16,Total dissolved salts
3300419,0.025,Kannika,3-Jun-16,Nitrites
3300420,0.59,Kannika,3-Jun-16,Nitrates
3300422,0.051,Kannika,3-Jun-16,Orthophosphate-phosphorus
3300424,0.108,Kannika,3-Jun-16,Total dissolved phosphorus
3300426,8.27,Kannika,3-Jun-16,Magnesium
3300428,25.94,Kannika,3-Jun-16,Sulphates
3300429,0,Kannika,3-Jun-16,Zinc
3300431,9.31,Kannika,3-Jun-16,Copper
3300435,1.82,Kannika,3-Jun-16,Lead
3300439,0,Kannika,3-Jun-16,Mercury
3300441,4.69,Kannika,3-Jun-16,Nickel
3300449,0,Kannika,3-Jun-16,Petroleum hydrocarbons
3300452,0,Kannika,3-Jun-16,"p,p-DDT"
3300453,0,Kannika,3-Jun-16,gamma-Hexachlorocyclohexane
3300974,7.26,Kannika,3-Jun-16,Dissolved oxygen
3300975,79.87,Kannika,3-Jun-16,Oxygen saturation
3300977,167.676,Kannika,3-Jun-16,Total hardness
3300981,237,Kannika,3-Jun-16,Total dissolved salts
3300983,0.025,Kannika,3-Jun-16,Nitrites
3300984,0.57,Kannika,3-Jun-16,Nitrates
3300986,0.05,Kannika,3-Jun-16,Orthophosphate-phosphorus
3300988,0.095,Kannika,3-Jun-16,Total dissolved phosphorus
3300990,7.3,Kannika,3-Jun-16,Magnesium
3300992,26.64,Kannika,3-Jun-16,Sulphates
3300993,0,Kannika,3-Jun-16,Zinc
3300995,9.68,Kannika,3-Jun-16,Copper
3300999,2.82,Kannika,3-Jun-16,Lead
3301003,0,Kannika,3-Jun-16,Mercury
3301005,5.1,Kannika,3-Jun-16,Nickel
3301013,0,Kannika,3-Jun-16,Petroleum hydrocarbons
3301016,0,Kannika,3-Jun-16,"p,p-DDT"
3301017,0,Kannika,3-Jun-16,gamma-Hexachlorocyclohexane
3301541,7.18,Kannika,3-Jun-16,Dissolved oxygen
3301542,78.99,Kannika,3-Jun-16,Oxygen saturation
3301544,171.77,Kannika,3-Jun-16,Total hardness
3301548,242.2,Kannika,3-Jun-16,Total dissolved salts
3301550,0.024,Kannika,3-Jun-16,Nitrites
3301551,0.549,Kannika,3-Jun-16,Nitrates
3301553,0.052,Kannika,3-Jun-16,Orthophosphate-phosphorus
3301555,0.1,Kannika,3-Jun-16,Total dissolved phosphorus
3301557,7.78,Kannika,3-Jun-16,Magnesium
3301559,25.18,Kannika,3-Jun-16,Sulphates
3301560,0,Kannika,3-Jun-16,Zinc
3301562,9.81,Kannika,3-Jun-16,Copper
3301566,3.08,Kannika,3-Jun-16,Lead
3301570,0,Kannika,3-Jun-16,Mercury
3301572,4.79,Kannika,3-Jun-16,Nickel
3301580,0,Kannika,3-Jun-16,Petroleum hydrocarbons
3301583,0,Kannika,3-Jun-16,"p,p-DDT"
3301584,0,Kannika,3-Jun-16,gamma-Hexachlorocyclohexane
3283628,10.2,Achara,11-Jun-16,Dissolved oxygen
3283629,125,Achara,11-Jun-16,Oxygen saturation
3283631,117,Achara,11-Jun-16,Total hardness
3283635,158,Achara,11-Jun-16,Total dissolved salts
3283637,0.027,Achara,11-Jun-16,Nitrites
3283638,0.97,Achara,11-Jun-16,Nitrates
3283640,0.037,Achara,11-Jun-16,Orthophosphate-phosphorus
3283642,1.8,Achara,11-Jun-16,Dissolved silicates
3283643,8.7,Achara,11-Jun-16,Sodium
3283644,2.6,Achara,11-Jun-16,Potassium
3283646,6.9,Achara,11-Jun-16,Magnesium
3283648,20.9,Achara,11-Jun-16,Sulphates
3283655,0,Achara,11-Jun-16,Mercury
3283663,0,Achara,11-Jun-16,Petroleum hydrocarbons
3283666,0,Achara,11-Jun-16,"p,p-DDT"
3283667,0,Achara,11-Jun-16,gamma-Hexachlorocyclohexane
3302099,6.83,Sakda,11-Jun-16,Dissolved oxygen
3302100,78.15,Sakda,11-Jun-16,Oxygen saturation
3302102,181.738,Sakda,11-Jun-16,Total hardness
3302106,206,Sakda,11-Jun-16,Total dissolved salts
3302108,0.003,Sakda,11-Jun-16,Nitrites
3302109,0.72,Sakda,11-Jun-16,Nitrates
3302111,0,Sakda,11-Jun-16,Orthophosphate-phosphorus
3302113,0.06,Sakda,11-Jun-16,Total dissolved phosphorus
3302115,12.65,Sakda,11-Jun-16,Magnesium
3302117,34.66,Sakda,11-Jun-16,Sulphates
3302118,0,Sakda,11-Jun-16,Zinc
3302120,6.04,Sakda,11-Jun-16,Copper
3302124,1.29,Sakda,11-Jun-16,Lead
3302128,0,Sakda,11-Jun-16,Mercury
3302130,3.63,Sakda,11-Jun-16,Nickel
3302138,0,Sakda,11-Jun-16,"p,p-DDT"
3302139,0,Sakda,11-Jun-16,gamma-Hexachlorocyclohexane
3302634,6.92,Sakda,11-Jun-16,Dissolved oxygen
3302635,79.18,Sakda,11-Jun-16,Oxygen saturation
3302637,183.696,Sakda,11-Jun-16,Total hardness
3302641,198.8,Sakda,11-Jun-16,Total dissolved salts
3302643,0.003,Sakda,11-Jun-16,Nitrites
3302644,0.72,Sakda,11-Jun-16,Nitrates
3302646,0,Sakda,11-Jun-16,Orthophosphate-phosphorus
3302648,0.057,Sakda,11-Jun-16,Total dissolved phosphorus
3302650,13.13,Sakda,11-Jun-16,Magnesium
3302652,33.64,Sakda,11-Jun-16,Sulphates
3302653,0,Sakda,11-Jun-16,Zinc
3302655,6.13,Sakda,11-Jun-16,Copper
3302659,1.38,Sakda,11-Jun-16,Lead
3302663,0,Sakda,11-Jun-16,Mercury
3302665,3.94,Sakda,11-Jun-16,Nickel
3302673,0,Sakda,11-Jun-16,"p,p-DDT"
3302674,0,Sakda,11-Jun-16,gamma-Hexachlorocyclohexane
3303169,6.89,Sakda,11-Jun-16,Dissolved oxygen
3303170,78.83,Sakda,11-Jun-16,Oxygen saturation
3303172,183.696,Sakda,11-Jun-16,Total hardness
3303176,211.6,Sakda,11-Jun-16,Total dissolved salts
3303178,0.003,Sakda,11-Jun-16,Nitrites
3303179,0.695,Sakda,11-Jun-16,Nitrates
3303181,0,Sakda,11-Jun-16,Orthophosphate-phosphorus
3303183,0.059,Sakda,11-Jun-16,Total dissolved phosphorus
3303185,13.62,Sakda,11-Jun-16,Magnesium
3303187,36.05,Sakda,11-Jun-16,Sulphates
3303188,0,Sakda,11-Jun-16,Zinc
3303190,6.28,Sakda,11-Jun-16,Copper
3303194,1.36,Sakda,11-Jun-16,Lead
3303198,0,Sakda,11-Jun-16,Mercury
3303200,3.65,Sakda,11-Jun-16,Nickel
3303208,0,Sakda,11-Jun-16,"p,p-DDT"
3303209,0,Sakda,11-Jun-16,gamma-Hexachlorocyclohexane
3283107,9.7,Decha,12-Jun-16,Dissolved oxygen
